house_id,base_population,base_pop_dev,base_pop_score,base_pp,base_compactness_score,base_Fairness,opt_population,opt_pop_dev,opt_pop_score,opt_pp,opt_compactness_score,opt_Fairness,delta_pop_score,delta_compactness_score,delta_fairness,frontier_relative_base,frontier_relative_opt
6,31944.0,0.03283352165588209,0.6716647834411791,0.22712873853290685,0.4542574770658137,0.5847018608910329,31944.0,0.03283352165588209,0.8358323917205895,0.22712873853290685,0.4542574770658137,0.6832024258586792,0.16416760827941046,0.0,0.09850056496764625,-0.2855914447242136,0.7383898776723217
92,31949.0,0.0326821369704413,0.6731786302955871,0.35754858150302454,0.7150971630060491,0.689946043379772,31949.0,0.0326821369704413,0.8365893151477936,0.35754858150302454,0.7150971630060491,0.7879924542910959,0.16341068485220644,0.0,0.09804641091132393,0.8084944338162702,1.8277545115040321
48,31961.0,0.03231881372538341,0.6768118627461659,0.15702146687347027,0.31404293374694053,0.5317042911464758,31961.0,0.03231881372538341,0.838405931373083,0.15702146687347027,0.31404293374694053,0.628660732322626,0.16159406862691705,0.0,0.09695644117615021,-0.8365377420237207,0.17139134836298373
76,31963.0,0.03225825985120709,0.6774174014879291,0.22999153872190511,0.45998307744381023,0.5904436718702816,31963.0,0.03225825985120709,0.8387087007439645,0.2300096404718356,0.4600192809436712,0.6872329328238472,0.16129129925603547,3.6203499860998356e-05,0.09678926095356566,-0.22590135866822839,0.7802897779772269
35,31963.0,0.03225825985120709,0.6774174014879291,0.5555133086380921,1.0,0.8064504408927575,31963.0,0.03225825985120709,0.8387087007439645,0.5555133086380921,1.0,0.9032252204463788,0.16129129925603547,0.0,0.09677477955362124,2.019638015272312,3.0256786077755065
1,31969.0,0.032076598228678144,0.6792340177132186,0.42120947989642277,0.8424189597928455,0.7445079945450693,31969.0,0.032076598228678144,0.8396170088566093,0.4212177550971108,0.8424355101942216,0.8407444093916542,0.16038299114339072,1.6550401376047574e-05,0.09623641484658485,1.3757035551561094,2.376147475144544
24,31972.0,0.031985767417413664,0.6801423258258634,0.5332881923191605,1.0,0.808085395495518,31972.0,0.031985767417413664,0.8400711629129317,0.5332881923191605,1.0,0.904042697747759,0.1599288370870683,0.0,0.09595730225224097,2.0366344962238974,3.0341768482512994
77,31973.0,0.03195549048032551,0.6804450951967449,0.118623245775561,0.237246491551122,0.5031656537384958,31973.0,0.03195549048032551,0.8402225475983724,0.11864857526950949,0.23729715053901898,0.5990523887746311,0.15977745240162755,5.0658987896967655e-05,0.09588673503613532,-1.1332165649524752,-0.1364078078165286
65,31980.0,0.0317435519207084,0.6825644807929161,0.3918749093669095,0.783749818733819,0.7230386159692772,31980.0,0.0317435519207084,0.841282240396458,0.3918749093669095,0.783749818733819,0.8182692717314024,0.15871775960354195,0.0,0.0952306557621252,1.152514554440302,2.1425029149336656
8,31980.0,0.0317435519207084,0.6825644807929161,0.2587434368546297,0.5174868737092594,0.6165334379594534,31980.0,0.0317435519207084,0.841282240396458,0.2587434368546297,0.5174868737092594,0.7117640937215786,0.15871775960354195,0.0,0.0952306557621252,0.0453197575739113,1.0353081180672752
