district_id,base_population,base_pop_dev,base_pop_score,base_pp,base_compactness_score,base_Fairness,opt_population,opt_pop_dev,opt_pop_score,opt_pp,opt_compactness_score,opt_Fairness,delta_pop_score,delta_compactness_score,delta_fairness,frontier_relative_base,frontier_relative_opt
96,194125,0.13367224593684723,0.0,0.5200370171405266,1.0,0.4,201021,0.17394425525033336,0.0,0.20373932720527602,0.40747865441055203,0.16299146176422083,0.0,-0.592521345589448,-0.2370085382357792,-7.912742157820866,-121.96864043008466
19,175274,0.023584129990135014,0.7641587000986498,0.2346966972165817,0.4693933944331634,0.6462525778324553,158989,0.07151878063488266,0.2848121936511734,0.28309593371872355,0.5661918674374471,0.39736406316568285,-0.47934650644747645,0.09679847300428368,-0.24888851466677242,110.59167618764974,-9.181237148190826
108,157587,0.07970633241236347,0.20293667587636532,0.4734031753239594,0.9468063506479188,0.5004845457849868,200635,0.17169005055268174,0.0,0.29230728983690063,0.5846145796738013,0.23384583186952052,-0.20293667587636532,-0.3621917709741176,-0.2666387139154663,40.4435542747814,-87.87130837179423
60,164224,0.0409468594115503,0.590531405884497,0.2636244523894962,0.5272489047789924,0.5652184054422952,153227,0.10516833366044925,0.0,0.36649708848191204,0.7329941769638241,0.29319767078552966,-0.590531405884497,0.20574527218483163,-0.2720207346567655,71.59550587451653,-59.3093529584335
90,173056,0.01063121284145284,0.8936878715854716,0.48061921958773973,0.9612384391754795,0.9207080986214748,176087,0.028331975635706975,0.7166802436429303,0.25329809647092044,0.5065961929418409,0.6326466233624946,-0.17700762794254132,-0.4546422462336386,-0.2880614752589803,242.6682300214728,104.04406667756912
82,164401,0.039913195599414704,0.6008680440058529,0.4173572409378898,0.8347144818757796,0.6944066191538236,136453,0.20312695956306187,0.0,0.7667091833403215,1.0,0.4,-0.6008680440058529,0.16528551812422043,-0.2944066191538236,133.76490226309437,-7.912742157820866
85,161274,0.05817458961381018,0.4182541038618982,0.4364481611347611,0.8728963222695222,0.6001109912249478,153652,0.1026863725296152,0.0,0.36952636131839933,0.7390527226367987,0.29562108905471945,-0.4182541038618982,-0.13384359963272352,-0.30448990217022837,88.38690606670457,-58.143128527704825
112,166259,0.029062645526262552,0.7093735447373746,0.24425551748201285,0.4885110349640257,0.621028540828035,144570,0.15572442191840308,0.0,0.36272686284981803,0.7254537256996361,0.29018149027985446,-0.7093735447373746,0.23694269073561036,-0.3308470505481806,98.45308312257652,-60.760833059052686
47,182499,0.06577746921431388,0.3422253078568612,0.441544937167357,0.883089874334714,0.5585711344480023,213541,0.24705991021043294,0.0,0.282729276570071,0.565458553140142,0.22618342125605684,-0.3422253078568612,-0.31763132119457194,-0.3323877131919455,68.39663181724941,-91.55869926477597
70,163171,0.04709628310747561,0.529037168925244,0.3986169569760364,0.7972339139520728,0.6363158669359755,246407,0.4389943443892374,0.0,0.37642586914818765,0.7528517382963753,0.30114069531855014,-0.529037168925244,-0.044382175655697464,-0.3351751716174254,105.80982108822573,-55.486921898118574
98,161959,0.05417425226176,0.45825747738239997,0.4982720116112486,0.9965440232224972,0.6735720957184389,139163,0.18730080741115535,0.0,0.35719145635077204,0.7143829127015441,0.28575316508061765,-0.45825747738239997,-0.28216111052095316,-0.38781893063782125,123.73867998778816,-62.89188121537775
29,164509,0.0392824854767557,0.607175145232443,0.27979387035405856,0.5595877407081171,0.5881401834227127,143652,0.16108545796100462,0.0,0.22438369389813193,0.44876738779626385,0.17950695511850556,-0.607175145232443,-0.11082035291185327,-0.4086332283042071,82.62618011526102,-114.02087009255098
83,182239,0.06425909299309775,0.35740907006902256,0.512748446804345,1.0,0.6144454420414136,198712,0.16045990642422556,0.0,0.2525979301381769,0.5051958602763538,0.2020783441105415,-0.35740907006902256,-0.49480413972364623,-0.4123670979308721,95.28509073246181,-103.15881395777029
94,175788,0.026585842981308432,0.7341415701869156,0.5977945260434706,1.0,0.8404849421121494,142407,0.1683561440972126,0.0,0.4973270568175871,0.9946541136351742,0.3978616454540697,-0.7341415701869156,-0.005345886364825803,-0.4426232966580797,204.0623458368066,-8.941785036934501
113,173011,0.010368416957011588,0.8963158304298842,0.18522433010578893,0.37044866021157785,0.6859689623425616,114291,0.3325510126961071,0.0,0.2984644906679481,0.5969289813358962,0.2387715925343585,-0.8963158304298842,0.22648032112431837,-0.447197369808203,129.7044387283832,-85.50087875991508
110,171583,0.002029027557409179,0.9797097244259082,0.247566219565033,0.495132439130066,0.7858788103075713,138313,0.19226472967282343,0.0,0.39702174591198497,0.7940434918239699,0.317617396729588,-0.9797097244259082,0.29891105269390394,-0.46826141357798334,177.78417265154803,-47.557819453166644
43,165656,0.03258411037777533,0.6741588962222467,0.37268260880261417,0.7453652176052283,0.7026414247754393,137864,0.19488684860869282,0.0,0.2540743415286229,0.5081486830572458,0.20325947322289833,-0.6741588962222467,-0.23721653454798253,-0.499381951552541,137.7277474806642,-102.59041780255936
93,169381,0.010830451054582772,0.8916954894541723,0.34383842330499315,0.6876768466099863,0.8100880323164978,187051,0.09236073290268235,0.07639267097317659,0.31765960034494944,0.6353192006898989,0.2999632828598655,-0.8153028184809957,-0.0523576459200874,-0.5101247494566323,189.43440509994147,-56.05352948370115
35,172603,0.0079857342714109,0.9201426572858911,0.34239792801991964,0.6847958560398393,0.8260039367874703,144050,0.15876117436083534,0.0,0.3616939016716532,0.7233878033433064,0.2893551213373226,-0.9201426572858911,0.038591947303467156,-0.5366488154501476,197.093634572284,-61.158507559500464
20,168878,0.01376792505178166,0.8623207494821834,0.31543906098272845,0.6308781219654569,0.7697436984754927,147462,0.13883540641164527,0.0,0.27146651677883893,0.5429330335576779,0.21717321342307117,-0.8623207494821834,-0.08794508840777904,-0.5525704850524216,170.0194537623897,-95.89469220267019
28,172482,0.007279105337691088,0.9272089466230892,0.5766482969445706,1.0,0.9563253679738535,187801,0.09674066431003654,0.03259335689963461,0.3852328412339453,0.7704656824678906,0.32774228712693704,-0.8946155897234546,-0.2295343175321094,-0.6285830808469164,259.80837054227305,-42.68540651068839
22,169445,0.01045669690782188,0.8954330309217812,0.36003070367554973,0.7200614073510995,0.8252843814935085,138940,0.18860310701627533,0.0,0.22024078205817665,0.4404815641163533,0.17619262564654134,-0.8954330309217812,-0.27957984323474616,-0.6490917558469671,196.74736212986366,-115.61582877171493
69,168723,0.014673110875968197,0.853268891240318,0.5351304467109799,1.0,0.9119613347441908,198551,0.15951968114878018,0.0,0.2696566453342263,0.5393132906684526,0.21572531626738103,-0.853268891240318,-0.46068670933154743,-0.6962360184768098,238.45901452896354,-96.59146545787591
68,168281,0.01725435045203561,0.827456495479644,0.5104444919232947,1.0,0.8964738972877864,131412,0.2325659385290253,0.0,0.21481118288002735,0.4296223657600547,0.1718489463040219,-0.827456495479644,-0.5703776342399454,-0.7246249509837644,231.0059767431752,-117.70614270262014
